"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"172","1987","9","Punjab","Ferozpur","27.33","15.78","20.55","6.33","37.13","21.23","68.48","58.21","11.01","47.5","0.0","2.31"
"172","1988","9","Punjab","Ferozpur","8.05","7.59","37.3","1.77","1.9","34.6","168.88","134.64","339.0","7.32","0.87","33.73"
"172","1989","9","Punjab","Ferozpur","40.06","3.84","21.66","1.93","3.14","13.93","240.0","114.54","75.5","2.22","7.05","20.2"
"172","1990","9","Punjab","Ferozpur","6.77","35.78","44.78","6.65","6.93","13.49","193.17","190.51","198.82","2.92","4.45","35.55"
"172","1991","9","Punjab","Ferozpur","0.77","23.82","11.72","21.56","10.55","28.23","77.63","114.07","103.59","7.02","1.16","11.68"
"172","1992","9","Punjab","Ferozpur","48.55","23.84","22.79","5.18","16.25","13.49","76.8","156.0","181.37","14.55","10.88","3.73"
"172","1993","9","Punjab","Ferozpur","11.75","10.28","19.85","9.66","7.53","19.01","187.37","25.32","75.12","0.0","0.9","0.0"
"172","1994","9","Punjab","Ferozpur","26.17","8.31","5.73","6.48","23.9","17.81","147.87","118.27","121.17","8.46","0.6","21.44"
"172","1995","9","Punjab","Ferozpur","32.82","40.38","16.67","9.31","1.02","20.02","187.48","228.16","115.17","8.16","3.93","1.97"
"172","1996","9","Punjab","Ferozpur","24.81","21.01","18.26","3.43","6.0","91.43","107.36","183.43","66.2","13.39","0.2","0.24"
"172","1997","9","Punjab","Ferozpur","12.13","4.5","18.31","19.98","17.95","43.12","191.89","222.11","65.08","54.57","13.22","6.13"
"172","1998","9","Punjab","Ferozpur","1.4","20.33","13.66","15.26","4.9","17.45","167.25","72.56","105.4","56.18","1.09","0.0"
"172","1999","9","Punjab","Ferozpur","49.99","5.31","13.0","0.21","7.38","26.39","102.57","118.35","61.97","7.66","0.71","0.0"
"172","2000","9","Punjab","Ferozpur","31.66","12.66","4.22","1.3","8.29","33.46","208.02","61.74","54.73","0.62","2.83","0.42"
"172","2001","9","Punjab","Ferozpur","5.59","2.6","12.38","6.32","22.27","55.68","241.01","35.05","63.61","4.17","0.12","6.99"
"172","2002","9","Punjab","Ferozpur","4.43","4.3","8.87","2.36","14.46","25.66","49.1","84.25","156.4","8.57","1.57","14.23"
"172","2003","9","Punjab","Ferozpur","12.17","45.74","21.58","2.56","4.43","35.97","191.05","101.52","80.01","11.31","12.14","11.35"
"172","2004","9","Punjab","Ferozpur","39.68","6.71","0.14","6.79","24.46","31.72","86.8","124.04","28.83","23.61","4.09","11.18"
"172","2005","9","Punjab","Ferozpur","57.44","30.82","31.91","5.1","3.62","21.1","168.3","78.19","137.85","7.03","1.06","0.0"
"172","2006","9","Punjab","Ferozpur","15.28","4.21","30.21","0.75","10.44","41.32","214.68","108.64","228.08","58.31","8.42","25.76"
"172","2007","9","Punjab","Ferozpur","0.84","45.44","47.95","0.64","10.32","56.45","78.19","82.08","126.74","0.02","7.54","3.62"
"172","2008","9","Punjab","Ferozpur","23.01","6.22","0.72","21.06","14.84","59.5","108.52","238.99","72.01","19.36","0.55","12.84"
"172","2009","9","Punjab","Ferozpur","26.2","15.23","22.68","7.31","5.85","9.05","95.05","81.86","52.71","6.75","6.67","1.33"
"172","2010","9","Punjab","Ferozpur","3.77","6.31","7.02","1.08","6.04","10.11","197.69","136.42","154.52","6.69","2.19","14.41"
"172","2011","9","Punjab","Ferozpur","1.24","20.35","7.09","8.38","4.76","50.88","156.96","160.98","250.02","4.65","2.36","8.32"
"172","2012","9","Punjab","Ferozpur","28.65","3.23","3.68","17.81","1.53","4.3","64.15","133.97","293.83","26.1","0.53","21.97"
"172","2013","9","Punjab","Ferozpur","12.7","25.8","20.18","11.93","1.5","66.88","164.4","136.98","42.4","21.3","10.32","4.24"
"172","2014","9","Punjab","Ferozpur","11.08","11.19","33.87","20.02","15.84","25.0","74.26","59.93","347.44","11.12","9.73","0.96"
"172","2015","9","Punjab","Ferozpur","24.59","9.74","75.5","8.8","12.08","34.83","205.09","118.11","151.11","20.67","1.34","1.52"
"172","2016","9","Punjab","Ferozpur","15.92","4.04","30.99","2.89","13.6","45.3","178.89","153.26","53.65","6.05","1.0","2.23"
"172","2017","9","Punjab","Ferozpur","47.05","3.44","11.85","14.47","9.43","75.46","137.82","102.29","92.69","0.0","11.35","15.62"
"172","2018","9","Punjab","Ferozpur","2.75","6.23","5.76","7.04","5.79","44.36","186.72","70.17","141.05","8.35","3.37","4.7"
"172","2019","9","Punjab","Ferozpur","49.87","28.59","9.76","13.69","11.24","11.46","139.58","97.28","36.43","5.61","12.91","12.1"
"172","2020","9","Punjab","Ferozpur","36.87","27.39","67.13","6.93","25.12","6.55","93.54","124.11","89.66","0.07","9.87","10.03"
"172","2021","9","Punjab","Ferozpur","54.39","3.74","5.73","7.42","8.54","4.99","182.26","47.95","154.05","61.25","0.0","1.28"
"172","2022","9","Punjab","Ferozpur","65.1","17.57","3.04","1.48","13.0","56.72","260.75","48.95","145.12","4.64","12.14","2.11"
"172","2023","9","Punjab","Ferozpur","11.52","1.01","51.11","9.6","32.32","30.6","171.38","11.95","135.76","10.19","20.0","0.17"
"173","1958","9","Punjab","Faridkot","13.25","1.39","6.04","1.09","0.74","12.2","114.69","51.79","302.95","32.96","0.94","31.43"
"173","1959","9","Punjab","Faridkot","34.97","7.44","7.7","0.89","9.02","8.68","152.79","149.17","153.02","17.73","9.43","0.59"
"173","1960","9","Punjab","Faridkot","16.25","0.0","20.76","2.54","0.82","13.67","122.44","97.04","51.35","4.03","0.0","13.62"
"173","1961","9","Punjab","Faridkot","51.27","14.45","5.04","5.63","4.18","14.85","129.15","113.22","133.44","28.58","1.72","7.31"
"173","1962","9","Punjab","Faridkot","2.79","2.66","2.55","2.47","2.36","2.3","2.22","2.14","75.17","27.65","19.14","14.84"
"173","1963","9","Punjab","Faridkot","0.57","5.62","22.25","3.81","8.43","7.24","73.83","92.88","91.25","0.57","4.64","12.32"
"173","1964","9","Punjab","Faridkot","16.7","2.27","5.54","4.37","8.75","10.37","226.09","160.25","129.74","0.0","0.51","7.52"
"173","1965","9","Punjab","Faridkot","11.31","10.36","10.51","12.58","10.44","1.06","130.42","52.5","16.8","16.75","4.66","0.46"
"173","1966","9","Punjab","Faridkot","3.81","3.62","3.45","3.29","3.16","3.03","2.91","2.8","9.74","7.87","6.73","5.92"
"173","1967","9","Punjab","Faridkot","0.1","7.54","57.12","1.57","1.77","4.94","105.33","151.03","84.79","29.55","3.04","47.44"
"173","1968","9","Punjab","Faridkot","16.66","13.91","12.41","0.79","2.5","12.57","126.29","105.83","2.96","30.84","0.35","8.03"
"173","1969","9","Punjab","Faridkot","4.25","8.56","20.65","7.04","8.0","6.07","125.74","56.85","73.15","5.97","0.1","0.0"
"173","1970","9","Punjab","Faridkot","1.46","1.44","1.41","1.38","1.35","1.32","1.3","1.27","1.38","1.35","1.32","1.29"
"173","1971","9","Punjab","Faridkot","1.26","1.23","1.21","1.19","1.18","1.16","1.14","1.13","1.1","1.08","1.06","1.04"
"173","1972","9","Punjab","Faridkot","1.02","1.01","1.0","0.99","0.98","0.97","0.96","0.95","0.93","0.9","0.89","0.88"
"173","1973","9","Punjab","Faridkot","0.87","0.86","0.85","0.85","0.84","0.83","1.21","21.05","15.3","12.29","10.35","8.97"
"173","1974","9","Punjab","Faridkot","4.43","2.59","2.4","1.48","4.39","21.65","122.9","56.07","22.95","2.37","0.0","9.82"
"173","1975","9","Punjab","Faridkot","15.36","12.22","18.24","1.45","1.85","35.53","127.36","103.3","175.4","5.43","0.0","1.78"
"173","1976","9","Punjab","Faridkot","21.05","17.19","17.39","3.86","4.61","33.21","143.4","177.69","138.92","13.07","0.26","0.43"
"173","1977","9","Punjab","Faridkot","30.06","0.62","0.97","13.01","12.78","39.67","148.22","85.49","115.52","17.37","0.72","11.84"
"173","1978","9","Punjab","Faridkot","5.59","12.11","50.94","3.76","0.34","26.97","192.66","121.08","108.7","1.8","3.68","1.15"
"173","1979","9","Punjab","Faridkot","5.59","25.28","35.13","4.22","8.0","17.73","99.23","42.67","75.08","10.59","5.29","4.72"
"173","1980","9","Punjab","Faridkot","11.3","4.32","21.48","2.63","1.52","26.61","256.44","103.78","57.05","17.45","6.99","27.13"
"173","1981","9","Punjab","Faridkot","52.68","10.35","37.91","0.2","3.7","6.62","208.66","62.37","19.46","7.18","15.67","0.14"
"173","1982","9","Punjab","Faridkot","23.47","9.69","68.61","17.42","16.76","14.02","95.64","132.21","10.01","18.26","7.36","17.44"
"173","1983","9","Punjab","Faridkot","25.51","11.3","20.72","12.97","27.81","10.2","114.25","139.53","72.98","33.11","0.14","1.61"
"173","1984","9","Punjab","Faridkot","0.6","23.9","11.74","5.92","2.37","14.75","164.85","138.35","128.43","2.17","1.69","11.99"
"173","1985","9","Punjab","Faridkot","2.1","0.82","4.03","13.52","4.21","15.52","173.5","117.89","85.11","38.79","0.61","19.57"
"173","1986","9","Punjab","Faridkot","4.4","17.7","25.21","5.32","9.71","28.01","128.14","95.17","72.63","12.69","2.4","7.27"
"173","1987","9","Punjab","Faridkot","21.25","11.81","18.19","4.07","25.29","17.96","53.48","51.89","10.2","40.24","0.0","2.16"
"173","1988","9","Punjab","Faridkot","5.56","5.89","33.93","1.11","1.36","27.69","129.21","119.32","328.48","8.44","0.61","26.9"
"173","1989","9","Punjab","Faridkot","34.1","2.85","19.2","1.14","1.9","10.92","193.03","103.97","72.84","1.91","5.27","17.21"
"173","1990","9","Punjab","Faridkot","4.78","27.88","35.7","4.06","5.77","10.72","152.62","166.52","186.47","2.45","3.51","29.07"
"173","1991","9","Punjab","Faridkot","0.54","19.18","9.52","14.16","7.04","21.07","59.74","97.6","104.4","5.72","1.18","11.84"
"173","1992","9","Punjab","Faridkot","35.37","19.96","18.25","3.4","10.14","9.63","62.54","135.1","177.11","15.07","8.75","2.87"
"173","1993","9","Punjab","Faridkot","9.53","8.38","16.18","6.25","5.06","16.26","156.2","24.02","78.9","0.08","0.58","0.0"
"173","1994","9","Punjab","Faridkot","22.15","6.16","4.71","4.78","15.32","14.31","134.42","102.61","117.54","6.69","0.47","17.35"
"173","1995","9","Punjab","Faridkot","26.08","31.16","15.58","6.32","0.63","15.04","150.74","198.82","118.6","7.86","2.77","1.55"
"173","1996","9","Punjab","Faridkot","18.56","16.04","15.39","2.62","4.42","71.0","89.34","154.39","69.0","12.79","0.1","0.21"
"173","1997","9","Punjab","Faridkot","9.6","3.37","16.79","14.02","12.43","35.63","147.89","183.53","61.51","48.63","9.99","6.21"
"173","1998","9","Punjab","Faridkot","0.92","15.9","13.35","10.46","3.32","15.65","139.17","62.99","115.54","48.72","1.42","0.0"
"173","1999","9","Punjab","Faridkot","36.42","4.55","10.37","0.1","5.48","19.64","86.4","95.45","57.04","9.71","0.45","0.0"
"173","2000","9","Punjab","Faridkot","23.02","10.97","4.34","0.81","5.34","25.69","169.0","53.96","51.97","0.85","2.27","0.33"
"173","2001","9","Punjab","Faridkot","4.45","2.44","10.4","5.01","15.4","44.31","187.99","34.53","60.24","4.22","0.1","5.79"
"173","2002","9","Punjab","Faridkot","3.78","3.94","7.83","1.75","9.96","19.08","36.38","68.38","154.03","6.97","1.67","14.85"
"173","2003","9","Punjab","Faridkot","11.05","35.25","17.47","1.62","2.94","27.54","167.13","87.86","84.33","11.35","8.75","9.96"
"173","2004","9","Punjab","Faridkot","29.07","4.88","0.1","5.27","15.55","24.44","65.59","113.51","30.14","22.68","2.84","9.53"
"173","2005","9","Punjab","Faridkot","41.35","25.75","28.29","3.23","2.58","16.28","139.14","64.23","141.52","5.61","0.74","0.0"
"173","2006","9","Punjab","Faridkot","10.65","3.31","27.61","0.47","7.5","32.47","165.9","88.72","210.37","48.05","6.19","22.38"
"173","2007","9","Punjab","Faridkot","0.68","35.68","44.48","0.6","7.35","44.13","65.25","71.66","132.6","0.03","5.35","3.36"
"173","2008","9","Punjab","Faridkot","16.23","5.09","0.85","14.53","10.01","45.16","85.14","200.14","70.99","15.22","0.47","12.58"
"173","2009","9","Punjab","Faridkot","18.78","11.47","19.71","4.56","4.78","7.17","84.31","69.37","55.98","6.13","4.97","1.51"
"173","2010","9","Punjab","Faridkot","3.16","5.51","6.36","0.73","3.94","8.82","159.04","127.75","163.23","6.08","2.69","13.16"
"173","2011","9","Punjab","Faridkot","0.9","17.1","6.62","5.49","3.62","38.39","129.2","135.45","249.61","3.9","1.65","6.35"
"173","2012","9","Punjab","Faridkot","19.88","2.35","3.03","11.68","1.26","3.23","51.64","125.18","285.56","22.35","0.4","20.65"
"173","2013","9","Punjab","Faridkot","9.9","20.03","18.01","7.67","0.93","51.58","140.15","120.42","41.85","20.59","7.49","3.61"
"173","2014","9","Punjab","Faridkot","7.78","9.89","29.21","13.25","11.24","20.05","61.11","52.33","316.89","9.97","7.01","1.23"
"173","2015","9","Punjab","Faridkot","17.87","6.88","68.76","6.29","8.2","27.48","171.16","105.79","139.13","19.25","0.96","1.23"
"173","2016","9","Punjab","Faridkot","11.24","3.01","27.3","1.96","9.14","34.37","143.9","136.16","51.5","8.88","1.0","1.56"
"173","2017","9","Punjab","Faridkot","32.75","2.14","10.53","9.94","7.16","59.41","110.93","88.95","95.46","0.34","8.77","14.33"
"173","2018","9","Punjab","Faridkot","2.42","4.28","4.77","4.45","3.97","33.66","160.26","63.07","140.98","6.92","2.01","4.58"
"173","2019","9","Punjab","Faridkot","45.06","19.3","10.13","11.59","8.99","10.8","100.49","91.6","35.75","5.31","12.84","11.75"
"173","2020","9","Punjab","Faridkot","31.34","17.94","68.33","4.55","18.93","7.66","73.95","100.18","79.95","0.0","9.54","7.43"
"173","2021","9","Punjab","Faridkot","36.04","2.56","6.31","3.89","5.91","4.48","135.29","51.98","176.91","63.33","0.0","1.0"
"173","2022","9","Punjab","Faridkot","54.73","13.52","3.74","1.28","8.61","39.94","231.51","41.1","121.06","4.16","9.16","2.12"
"173","2023","9","Punjab","Faridkot","7.99","1.0","53.89","6.45","22.57","22.49","138.67","7.27","105.7","7.75","11.61","0.0"
"174","1958","9","Punjab","Bhatinda","12.78","1.8","5.66","0.83","0.75","10.59","106.93","57.41","255.18","33.58","0.91","24.84"
"174","1959","9","Punjab","Bhatinda","25.06","8.0","6.28","0.74","9.08","10.47","132.68","146.98","139.76","16.79","5.89","0.34"
"174","1960","9","Punjab","Bhatinda","12.28","0.0","16.9","1.8","0.73","15.19","109.54","107.6","39.1","7.63","0.0","11.81"
"174","1961","9","Punjab","Bhatinda","35.34","18.97","3.61","3.78","4.09","17.83","108.21","122.58","109.99","29.15","1.57","6.65"
"174","1962","9","Punjab","Bhatinda","1.91","1.85","1.81","1.78","1.73","1.69","1.67","1.62","77.79","28.61","19.8","15.35"
"174","1963","9","Punjab","Bhatinda","0.51","6.68","18.61","2.69","7.33","8.87","66.47","104.44","80.89","0.36","3.08","10.24"
"174","1964","9","Punjab","Bhatinda","10.12","2.47","4.43","3.06","8.94","9.56","205.09","163.06","109.94","0.0","0.27","6.67"
"174","1965","9","Punjab","Bhatinda","8.39","12.36","8.58","9.08","9.63","1.38","114.91","51.87","20.57","14.73","3.1","0.37"
"174","1966","9","Punjab","Bhatinda","3.5","3.34","3.2","3.07","2.94","2.83","2.73","2.63","2.75","2.64","2.53","2.44"
"174","1967","9","Punjab","Bhatinda","0.09","7.59","51.48","1.11","1.61","6.06","98.19","153.98","77.78","31.0","2.85","39.93"
"174","1968","9","Punjab","Bhatinda","11.73","15.33","9.73","0.62","2.28","12.54","113.49","101.16","3.16","30.04","0.19","6.21"
"174","1969","9","Punjab","Bhatinda","2.96","9.17","15.92","4.93","7.27","6.98","106.77","58.18","65.3","5.96","0.1","0.0"
"174","1970","9","Punjab","Bhatinda","1.41","1.38","1.35","1.32","1.3","1.28","1.26","1.24","1.78","1.69","1.61","1.53"
"174","1971","9","Punjab","Bhatinda","1.48","1.43","1.39","1.35","1.31","1.28","1.25","2.5","2.29","2.13","2.0","1.89"
"174","1972","9","Punjab","Bhatinda","1.8","1.72","1.65","1.58","1.53","1.48","1.43","1.39","1.35","1.31","1.27","1.24"
"174","1973","9","Punjab","Bhatinda","1.21","1.19","1.16","1.14","1.12","1.1","1.08","21.52","15.85","12.76","10.75","9.31"
"174","1974","9","Punjab","Bhatinda","2.98","2.37","2.09","1.41","4.62","20.23","115.35","53.09","19.85","4.54","0.0","9.13"
"174","1975","9","Punjab","Bhatinda","11.76","12.12","13.95","0.96","1.53","34.03","114.27","103.78","147.92","8.35","0.0","1.78"
"174","1976","9","Punjab","Bhatinda","15.24","19.95","13.29","3.02","5.29","33.48","128.02","163.8","105.05","10.48","0.43","0.54"
"174","1977","9","Punjab","Bhatinda","22.07","0.78","0.64","10.59","11.89","41.81","145.9","87.43","116.84","16.39","0.65","10.67"
"174","1978","9","Punjab","Bhatinda","3.52","15.4","37.45","3.17","0.34","30.05","169.01","119.55","92.33","1.95","2.51","1.33"
"174","1979","9","Punjab","Bhatinda","3.52","30.99","27.61","3.62","8.05","17.65","84.06","41.79","57.83","10.26","3.83","5.17"
"174","1980","9","Punjab","Bhatinda","7.23","4.68","18.96","1.79","1.66","25.29","221.94","91.33","43.93","17.24","5.36","25.42"
"174","1981","9","Punjab","Bhatinda","34.82","10.9","32.0","0.2","3.93","10.39","173.15","62.92","20.22","5.47","12.29","0.23"
"174","1982","9","Punjab","Bhatinda","18.39","10.29","55.54","14.8","16.8","15.44","102.4","133.61","9.01","21.26","4.9","15.02"
"174","1983","9","Punjab","Bhatinda","18.04","11.66","15.46","9.67","25.93","11.98","108.88","140.26","65.82","32.36","0.12","1.76"
"174","1984","9","Punjab","Bhatinda","0.52","25.22","7.92","4.7","2.52","14.93","132.08","134.11","101.97","1.98","1.18","8.86"
"174","1985","9","Punjab","Bhatinda","1.72","0.77","3.56","10.68","3.95","15.51","158.55","118.68","68.36","41.36","0.45","16.18"
"174","1986","9","Punjab","Bhatinda","4.22","20.66","20.82","3.71","9.48","28.93","109.18","89.65","55.44","12.42","1.52","5.38"
"174","1987","9","Punjab","Bhatinda","17.14","12.56","14.97","3.02","24.54","19.28","43.51","52.01","9.02","38.07","0.0","2.86"
"174","1988","9","Punjab","Bhatinda","3.69","6.72","28.46","0.86","1.58","29.17","104.43","124.86","271.28","9.93","0.35","19.94"
"174","1989","9","Punjab","Bhatinda","30.21","2.95","15.93","0.65","1.4","11.07","163.32","111.06","60.09","2.09","3.62","13.19"
"174","1990","9","Punjab","Bhatinda","2.81","31.47","24.52","2.68","7.04","11.66","131.29","163.76","144.1","2.17","2.7","22.73"
"174","1991","9","Punjab","Bhatinda","0.34","22.07","6.6","9.9","6.86","19.55","52.06","94.72","80.42","4.64","1.34","12.62"
"174","1992","9","Punjab","Bhatinda","24.34","23.44","12.75","2.36","8.46","8.76","53.61","133.7","139.24","17.15","6.75","1.94"
"174","1993","9","Punjab","Bhatinda","7.35","11.11","11.32","4.29","4.55","20.34","134.02","28.95","79.48","0.36","0.37","0.0"
"174","1994","9","Punjab","Bhatinda","20.3","6.15","3.27","4.4","13.27","14.85","134.23","104.35","90.89","5.46","0.17","12.21"
"174","1995","9","Punjab","Bhatinda","23.1","34.17","14.6","4.42","0.42","13.34","126.77","200.67","95.52","7.5","1.8","1.11"
"174","1996","9","Punjab","Bhatinda","12.82","17.8","11.29","2.23","4.42","70.67","80.27","151.18","68.05","14.4","0.05","0.1"
"174","1997","9","Punjab","Bhatinda","7.0","3.56","13.98","11.46","12.2","37.2","117.0","170.24","52.0","47.21","7.48","6.93"
"174","1998","9","Punjab","Bhatinda","0.43","17.81","13.5","7.93","3.07","18.92","126.32","64.71","107.43","48.97","1.99","0.0"
"174","1999","9","Punjab","Bhatinda","25.95","4.72","6.93","0.09","5.79","19.69","74.57","84.98","46.23","13.91","0.26","0.02"
"174","2000","9","Punjab","Bhatinda","16.48","14.79","4.99","0.62","5.23","25.31","143.89","56.53","35.95","1.25","1.7","0.15"
"174","2001","9","Punjab","Bhatinda","3.55","3.73","7.79","5.25","16.32","43.85","148.66","41.41","45.63","5.21","0.03","4.28"
"174","2002","9","Punjab","Bhatinda","3.89","5.42","6.41","1.52","9.05","17.98","28.39","64.26","124.74","5.76","1.42","15.1"
"174","2003","9","Punjab","Bhatinda","11.01","38.57","12.55","1.14","2.67","29.24","167.18","82.64","69.53","14.3","5.96","9.58"
"174","2004","9","Punjab","Bhatinda","19.89","4.92","0.08","4.79","13.95","24.14","49.87","113.53","19.54","27.48","1.81","7.21"
